Villa Montalvo Trail,{'lat': 37.2422736, 'lng': -122.0309211}
Coastal Trail  Miwok Trail  and Bonita Lighthouse Loop ,{'lat': 37.8261694, 'lng': -122.4996997}
Ho Chi Minh Trail,{'lat': 32.8851005, 'lng': -117.2516781}
Waterman Mountain Loop Trail,{'lat': 34.3469597, 'lng': -117.9215316}
Rancheria Falls Trail,{'lat': 37.9550646, 'lng': -119.7102172}
Western States Pioneer Express Recreation Trail ,{'lat': 38.9127187, 'lng': -121.0415649}
Valencia Peak Trail,{'lat': 35.2677009, 'lng': -120.8782849}
Ringtrail Cat  Madrone  Las Trampas Ridge and Corduroy Hills Loop ,{'lat': 37.8158101, 'lng': -122.0407758}
Tecolote Canyon Trail,{'lat': 32.7755155, 'lng': -117.197351}
Rancho Palos Verdes Coastal Trail,{'lat': 33.7436722, 'lng': -118.3814232}
Calaveras Ridge Regional Trail,{'lat': 37.7115121, 'lng': -121.9740718}
Sunset Peak Trail,{'lat': 34.228, 'lng': -117.6703}
Los Gatos Creek Trail,{'lat': 37.26427, 'lng': -121.9509965}
Averys Pond via the Pioneer Express Trail,{'lat': 38.8186831, 'lng': -121.0902679}
Rocky Ridge View  Sycamore  and Devils Hole Loop Trail ,{'lat': 37.8158101, 'lng': -122.0407758}
Old Pinnacles Trail Loop,{'lat': 36.5024325, 'lng': -121.1849496}
Mori Point Loop Trail,{'lat': 37.61869660000001, 'lng': -122.4924151}
Sanborn Trails,{'lat': 37.235352, 'lng': -122.06272}
Edgewood Trail Loop,{'lat': 37.4689649, 'lng': -122.2876776}
Sycamore Canyon Trail,{'lat': 34.074861, 'lng': -119.014292}
Confluence Trail,{'lat': 38.91807560000001, 'lng': -121.0251975}
Trail of 100 Giants,{'lat': 35.9773277, 'lng': -118.5940056}
Two Trees Trail,{'lat': 33.9852394, 'lng': -117.3071812}
Buckhart Trail to Cooper Canyon Falls,{'lat': 34.3475172, 'lng': -117.9110593}
Lake Gregory Trail,{'lat': 34.242901, 'lng': -117.275233}
North Ridge and Sunset Trail Loop,{'lat': 41.3791662, 'lng': -72.89288909999999}
Graffiti Waterfall PRIVATE PROPERTY,{'lat': 33.879482, 'lng': -117.498611}
Kitchen Creek Falls Trail,{'lat': 32.7434987, 'lng': -116.4673211}
Badwater Basin Salt Flats Trail,{'lat': 36.2460841, 'lng': -116.8185076}
Point Reyes National Seashore Trail,{'lat': 38.0722847, 'lng': -122.8817367}
Bear Gulch and Alambique Trail Loop,{'lat': 37.3998717, 'lng': -122.2741507}
Redtail Loop Trail to Arastradero Creek Trail Loop,{'lat': 37.3871226, 'lng': -122.1738374}
San Joaquin River Trail,{'lat': 37.0278716, 'lng': -119.642728}
Mojave River via the PCT,{'lat': 40.7542152, 'lng': -121.3857233}
Russian Ridge Trail,{'lat': 37.3131237, 'lng': -122.2146019}
Mount Hollywood Trail,{'lat': 34.1245576, 'lng': -118.3019533}
Windy Gap Trail,{'lat': 34.3408721, 'lng': -117.8282872}
The Cross Trail,{'lat': -31.849276, 'lng': 148.7222085}
Bear Canyon Loop Trail to Pigeon Spring,{'lat': 33.604977, 'lng': -117.4237284}
Powder Canyon Loop Trail,{'lat': 33.963906, 'lng': -117.9242652}
Independence Trail West,{'lat': 36.7449092, 'lng': -91.8664848}
Wildwood Park Lizard Rock Trail,{'lat': 34.2175513, 'lng': -118.9101791}
Coast to Crest Trail at Lake Hodges,{'lat': 33.0604782, 'lng': -117.1161803}
China Clipper Spur and Cordgrass Jetty Trail,null,
Mount Saint Helena Trail,{'lat': 38.6616875, 'lng': -122.6217555}
City View and Walnut Forest Trails,{'lat': 33.6662856, 'lng': -84.3994343}
General Grant Loop Trail,{'lat': 36.7466133, 'lng': -118.9759417}
Tennessee Valley Golden Gate Loop Trail,{'lat': 37.8534667, 'lng': -122.5385542}
Rose Valley Falls (CLOSED),{'lat': 34.5261015, 'lng': -119.1792758}
Lewis Falls Trail,{'lat': 38.5260889, 'lng': -78.4487249}
Rock City to the Summit of Mount Diablo,{'lat': 37.8815913, 'lng': -121.9141528}
North Ridge Trail,{'lat': 44.37852729999999, 'lng': -68.2292987}
Copper Creek Falls Trail,{'lat': 34.3475172, 'lng': -117.9110593}
Garnet Peak Trail,{'lat': 32.9152254, 'lng': -116.4608303}
Skull Rock Nature Trail,{'lat': 33.99783180000001, 'lng': -116.0598003}
Reef Point and Crystal Cove Trail,{'lat': 33.5835527, 'lng': -117.826877}
Arrowhead Pinacles Trail,{'lat': 34.2962653, 'lng': -117.2112504}
Whitewater Canyon Loop Trail,{'lat': 33.9587934, 'lng': -116.6479771}
Hulda Crooks Jedi Trail,{'lat': 34.0386602, 'lng': -117.2447231}
Clyma  Highland Ridge and Raven Loop ,null,
Willow Creek Trail,{'lat': 35.3031948, 'lng': -106.5787889}
Lawson Peak Trail,{'lat': 32.7261668, 'lng': -116.726409}
Kenneth Hahn Recreation Area,{'lat': 34.0078314, 'lng': -118.3641631}
Granite Lake  Dicks Lake  Velma Lake  Eagle Lake Loop,{'lat': 38.9421699, 'lng': -120.1221197}
Tahquitz Peak via South Ridge Trail,{'lat': 33.7558539, 'lng': -116.6761288}
Thousand Island Lake,{'lat': 37.7204427, 'lng': -119.1833985}
Indian Joe Nature  Indian Joe Creek  Cave Rocks Road  High Valley Road,{'lat': 37.5140147, 'lng': -121.8266544}
Boy Scout Trail,{'lat': 34.110272, 'lng': -116.1541392}
American Canyon Trail Loop,{'lat': 38.9258133, 'lng': -120.9336081}
Nighthawk Trail Black Mountain Loop,{'lat': 32.9829796, 'lng': -117.1113107}
Diablo View  Spengler  Old Briones Road  Lagoon,{'lat': 37.9432088, 'lng': -122.1405413}
Bayside Trail,{'lat': 43.6739032, 'lng': -70.2571032}
Wildcat Creek Trail  Havey Creek Trail  San Pablo Ridge Trail  and Belgum Trail,{'lat': 37.9380049, 'lng': -122.2892432}
Pomo Canyon Red Hill Trail,{'lat': 38.427294, 'lng': -123.0862964}
Historic Donner Pass Trail,{'lat': 39.3165097, 'lng': -120.3296905}
Glendale Peak Trail,{'lat': 34.1218591, 'lng': -118.2967653}
Fort Funston Trail,{'lat': 37.7195436, 'lng': -122.5028052}
Foresthill Divide Loop Trail,{'lat': 38.9737356, 'lng': -120.9541766}
San Jacinto Peak (The Middle Way) Trail,{'lat': 33.814463, 'lng': -116.6791834}
 Los Santos-Trans Preserve Loop ,{'lat': 38.5728553, 'lng': -122.6954134}
Ocean Overlook Loop Trail,{'lat': 34.061214, 'lng': -118.87696}
Canyon View Trail to Little Yosemite,{'lat': 37.505657, 'lng': -121.8146984}
Crystal Springs & Dean Trails,{'lat': 37.4434347, 'lng': -122.2923723}
East Ridge and Pool Ridge Loop Trail,{'lat': 38.5270698, 'lng': -123.0164455}
Los Pinetos Waterfall  Ridge: Oak Pass And Los Pinetos Trails CLOSED ,{'lat': 34.3779607, 'lng': -118.4675271}
Glen Alpine Trail,{'lat': 38.8772236, 'lng': -120.0809122}
Alta Peak Trail,{'lat': 36.5900843, 'lng': -118.6642026}
Trillium Falls Trail,{'lat': 41.32159490000001, 'lng': -124.0451908}
Gaviota Wind Caves Trail,{'lat': 34.4775613, 'lng': -120.2299976}
May Trail to High Ridge Loop to Tolman Peak Trail to South Fork to Tolman Peak Trail Loop,{'lat': 37.6162636, 'lng': -122.0066827}
Kearsarge Pass Trail to Kearsarge Lakes,{'lat': 36.77301509999999, 'lng': -118.3767328}
Eagle Peak Loop,{'lat': 37.9063388, 'lng': -121.9364514}
Murietta Falls Trail,{'lat': 37.5334514, 'lng': -121.7156524}
Miners Trail,{'lat': 39.2105845, 'lng': -121.0586286}
Twin Lakes Trail,{'lat': 48.6680439, 'lng': -122.8220844}
San Francisco Bay Trail to Rosie the Riveter World War II Homefront National Historical Park Visitor Center,{'lat': 37.9096978, 'lng': -122.357202}
Eagle Springs Fire Road Loop Trail,{'lat': 34.1061079, 'lng': -118.5649504}
Veterans Park Trail,{'lat': 37.9567101, 'lng': -84.5059131}
Grasslands Loop Trail,{'lat': 33.7173402, 'lng': -118.3134406}
Powder Canyon Black Walnut Loop Trail,{'lat': 33.9683603, 'lng': -117.9223738}
East Shore  Indian Cove  McGregor and Ten Hills Trail Loop ,null,
Nortonville and Black Diamond Loop,{'lat': 37.96242549999999, 'lng': -121.883326}
Monrovia Canyon Park Trail,{'lat': 34.1749564, 'lng': -117.9871351}
Parker Lake Trail,{'lat': 37.8674686, 'lng': -119.1157277}
Goat Canyon Trestle Bridge via Carrizo Gorge Road,{'lat': 32.6555509, 'lng': -116.186535}
Dearing Mountain Trail,{'lat': 34.1239387, 'lng': -118.3907507}
Golden Eagle Trail to View Point,{'lat': 41.438358, 'lng': -77.510306}
Goodspeed-Nattkemper Trail to Mount Hood Peak CLOSED,{'lat': 38.4599104, 'lng': -122.5541491}
Effie Yeaw Nature Loop Trail,{'lat': 38.6174656, 'lng': -121.3115716}
Limekiln Creek Falls Trail,{'lat': 36.0200429, 'lng': -121.5224711}
Alamo  Briones to Mt. Diablo Regional Trail  Stage Ravine and Little Yosemite Valley Loop  ,{'lat': 37.8856036, 'lng': -122.0016101}
Placerita Canyon to Waterfall Trail CLOSED,{'lat': 34.3779607, 'lng': -118.4675271}
Blue Sky Canyon Trail,{'lat': 33.017424, 'lng': -117.0247854}
Lyons Creek Trail,{'lat': 38.8102263, 'lng': -120.239493}
Sespe River Trail to Willett Hot Springs (CLOSED),{'lat': 34.5758222, 'lng': -119.0509373}
Redwood Loop Trail,{'lat': 38.3327261, 'lng': -122.5534996}
Darrington Trail ,{'lat': 38.7754573, 'lng': -121.0267209}
Lake Natoma Trail,{'lat': 42.1518547, 'lng': -88.2901436}
Sweetwater Trail,{'lat': 39.302417, 'lng': -86.13861349999999}
Tangerine Falls Trail (CLOSED),{'lat': 34.4560367, 'lng': -119.6532821}
Ray Miller Backbone Trail,{'lat': 34.0862907, 'lng': -119.0365156}
Mission Point via De Campos Trail,{'lat': 34.3116673, 'lng': -118.5334194}
Viejas Mountain Trail,{'lat': 32.8611624, 'lng': -116.7258546}
Oak Oasis Open Space Preserve,{'lat': 32.9156636, 'lng': -116.8966313}
Big Rock Trail,{'lat': 32.826815, 'lng': -117.0224082}
Shoreline Trail: Salt Marsh Overlook,null,
High Sierra Trail : Crescent Meadow to Whitney Portal,{'lat': 36.565157, 'lng': -118.621341}
Johnson Ranch Loop Trail,{'lat': 35.2287013, 'lng': -120.6970807}
Seven Bridge Walk,{'lat': 42.840553, 'lng': -70.86030389999999}
Tehachapi Mountain Trail,{'lat': 35.0849059, 'lng': -118.4949105}
Castle Rock Trail,{'lat': 34.8372617, 'lng': -111.7800899}
Johnsons Pasture Trail,{'lat': 34.14839, 'lng': -117.7246275}
Mount Tamalpais South Side Ramble Trail,{'lat': 37.9235439, 'lng': -122.5964705}
Blue Mountain Trail,{'lat': 43.871292, 'lng': -74.4157541}
Tuolumne Grove Trail,{'lat': 37.75819389999999, 'lng': -119.805421}
Miwok Trail and Hardy Canyon Loop Trail,{'lat': 37.867596, 'lng': -121.7514855}
North Dome Trail via Tioga Road,{'lat': 37.7568694, 'lng': -119.5598861}
Woods  Winnemucca  and Round Top Lakes ,{'lat': 38.66717879999999, 'lng': -120.0119883}
Stagecoach Trail,{'lat': 34.649941, 'lng': -114.086708}
Dinkey Lakes Trail,{'lat': 37.16755089999999, 'lng': -119.0807705}
Monte Bello Preserve Loop Trail,{'lat': 37.3098742, 'lng': -122.1547358}
Spruce Grove Campground Trail,{'lat': 34.2208372, 'lng': -118.0306227}
Tafoni and Fir Trail ,{'lat': 37.412091, 'lng': -122.3069276}
Sullivan Canyon Trail,{'lat': 34.0990173, 'lng': -118.5200076}
Cold Spring Trail CLOSED,{'lat': 34.4926732, 'lng': -119.6363223}
Sequoia Bayview Trail,{'lat': 37.812715, 'lng': -122.1807017}
Temescal Canyon Will Rogers Loop Trail,{'lat': 34.054979, 'lng': -118.5125616}
Pyramid Peak Trail,{'lat': 48.066176, 'lng': -123.8594019}
Convict Lake Loop Trail,{'lat': 37.5854301, 'lng': -118.8587666}
Calaveras South Grove Trail,{'lat': 38.2469141, 'lng': -120.267674}
Stevens Canyon Trail,{'lat': 37.2954924, 'lng': -122.0842695}
Mesquite Flat Sand Dunes Trail,{'lat': 36.6151215, 'lng': -117.1131444}
Roller Coaster,{'lat': 36.622463, 'lng': -93.285112}
Caples Lake to Emigrant Lake Trail,{'lat': 38.7039648, 'lng': -120.050996}
Hummingbird Trail,{'lat': 34.2767776, 'lng': -118.6494315}
McCloud Waterfall Trail,{'lat': 41.2403296, 'lng': -122.0090503}
Coastside Trail,{'lat': 37.4729977, 'lng': -122.4469738}
El Capitan Trail (historical),{'lat': 37.7317675, 'lng': -119.6340107}
San Gabriel Peak Trail,{'lat': 34.2419767, 'lng': -118.1004544}
Heather Lake via Watchtower Trail,{'lat': 36.601242, 'lng': -118.6676783}
Seven Falls Trail,{'lat': 32.3097483, 'lng': -110.8223023}
Old Mount Baldy Trail,{'lat': 34.2888927, 'lng': -117.6467218}
Art Smith Trail,{'lat': 33.6679746, 'lng': -116.4082808}
Squirrel Gulch Trail to Eagle Crest Trail to Ridgeline Trail Loop,null,
Satwiwa Loop and Old Boney Trail,{'lat': 34.156215, 'lng': -118.9733249}
Sycamore Canyon Preserve,{'lat': 32.9412155, 'lng': -116.9805584}
Aptos Creek and West Ridge Trail Loop to Top of the Incline and Sand Point Overlook,{'lat': 37.0547618, 'lng': -121.8884933}
San Ysidro Trail CLOSED,{'lat': 34.4538357, 'lng': -119.6221188}
Observatory Trail Extended Loop Trail,{'lat': 34.1184341, 'lng': -118.3003935}
San Bruno Mountain,{'lat': 37.6874329, 'lng': -122.436361}
Black Diamond Mines Loop Trail,{'lat': 37.9508153, 'lng': -121.8652258}
Pasan Ridge Trail,{'lat': 37.088396, 'lng': -119.5521245}
Dipsea Steep Ravine Matt Davis Loop Trail from Pantoll,{'lat': 37.8890472, 'lng': -122.6107881}
Golden Gate Bridge from Baker Beach Trail,{'lat': 37.7935724, 'lng': -122.483638}
Bluff Trail,{'lat': 29.5723827, 'lng': -98.5001747}
Oak Glen Preserve Trails,{'lat': 34.0403776, 'lng': -116.9412888}
Mount Shasta Trail,{'lat': 41.3288, 'lng': -122.322}
Giant Forest Loop Trail,{'lat': 36.5624446, 'lng': -118.7514868}
Chumash Trail,{'lat': 34.0935848, 'lng': -119.0624999}
Phoenix Lake Loop via Gertrude Ord Trail,{'lat': 37.95495870000001, 'lng': -122.5772185}
Santa Teresa County Park Trail Loop,{'lat': 37.2164485, 'lng': -121.7743816}
Bighorn Peak and Ontario Peak,{'lat': 34.2277841, 'lng': -117.6239432}
Crystal Cave Trail,{'lat': 36.5853049, 'lng': -118.8276797}
Sawyer Camp Trail,{'lat': 37.5308679, 'lng': -122.3643625}
Brown Mountain/El Prieto Trail,{'lat': 34.2109471, 'lng': -118.1684424}
Angora Lakes Trail,{'lat': 38.86648479999999, 'lng': -120.066053}
Garland Ranch Waterfall Trail,{'lat': 36.5100499, 'lng': -121.7667454}
Three Ts Trail via Icehouse Canyon,{'lat': 34.2501815, 'lng': -117.6362382}
San Clemente Canyon Trail,{'lat': 32.844582, 'lng': -117.1948504}
Panorama Loop Trail,{'lat': 34.0538228, 'lng': -116.3966527}
Gaviota Peak Trail,{'lat': 34.5019331, 'lng': -120.1987606}
Saratoga Gap Long Ridge Loop Trail,{'lat': 37.2667835, 'lng': -122.1271264}
Sill Hill Waterfall Trail,{'lat': 32.9647699, 'lng': -116.6383536}
Cerro San Luis Obispo Loop Trail,{'lat': 35.2745326, 'lng': -120.6724312}
Hacienda  Randol  and Buena Vista Trail Loop ,null,
China Camp State Park Loop,{'lat': 38.0010084, 'lng': -122.4617151}
Muir Woods Trails,{'lat': 37.8970199, 'lng': -122.5811177}
Olmstead Loop Trail,{'lat': 38.8892283, 'lng': -121.0167163}
Arroyo Verde Park Loop,{'lat': 34.2850137, 'lng': -119.2273782}
Big Bend Loop ,{'lat': 61.14416729999999, 'lng': -149.9863333}
Rock-It Loop Trail,{'lat': 33.569925, 'lng': -117.7521408}
High Peaks Trail,{'lat': 36.4895368, 'lng': -121.1862481}
Meteor Loop Trail,{'lat': 37.19594379999999, 'lng': -122.2261136}
Big Baldy Ridge Trail,{'lat': 36.6974257, 'lng': -118.8788201}
The Medicine Buddha Loop Trail PRIVATE PROPERTY,{'lat': 37.0109339, 'lng': -121.9341703}
Big Trees Trail,{'lat': 38.10276, 'lng': -122.6336686}
Mineral King to Little Five Lakes Trail,{'lat': 36.5012968, 'lng': -118.5487917}
Aliso Summit Trail,{'lat': 33.5160089, 'lng': -117.7278031}
Weaver Lake Trail,{'lat': 36.6832751, 'lng': -118.6675985}
Sagehen Creek Trail,{'lat': 39.4341875, 'lng': -120.2048391}
Little Canyon Loop,{'lat': 33.9130001, 'lng': -117.7686735}
Strawberry Peak Trail via Redbox Canyon,{'lat': 34.2836126, 'lng': -118.1203487}
Arroyo Pescadero and Deer Loop Trail,{'lat': 33.9686743, 'lng': -118.0018906}
 Ortega Falls ,{'lat': 33.6262535, 'lng': -117.4279519}
Valido Trail,{'lat': 33.5079308, 'lng': -117.7421091}
Crescent and Log Meadows Trail,{'lat': 36.5234048, 'lng': -83.9577709}
 Sostomo and Deer Valley Loop Trail,{'lat': 34.038993, 'lng': -118.755154}
Redwood Canyon Trails,{'lat': 36.7076252, 'lng': -118.9210431}
East Ridge Trail to West Ridge Trail Loop from Skyline Blvd,{'lat': 37.8020533, 'lng': -122.1444402}
Miners Ridge and James Irvine Trail Loop,{'lat': 41.4034279, 'lng': -124.029889}
Sunset Trail to Laguna Meadows Loop,{'lat': 32.8808926, 'lng': -116.4632784}
Mount Lukens Via Dunsmore Canyon,{'lat': 34.268891, 'lng': -118.2389643}
Nighthawk Trail to Black Mountain Summit,{'lat': 33.160041, 'lng': -116.8075239}
Mount Wilson via Chantry Flats,{'lat': 34.2264226, 'lng': -118.0642319}
Champion Lodgepole via Castle Rock Trail,{'lat': 34.2366284, 'lng': -116.9617634}
North Etiwanda Falls and Preserve Loop,{'lat': 34.1640697, 'lng': -117.523343}
Bodega Head Trail,{'lat': 38.3035794, 'lng': -123.0580384}
Signal Hill Trail,{'lat': 41.0176404, 'lng': -74.6267051}
Monument Peak Trail,{'lat': 37.4793349, 'lng': -121.868082}
Duck Lake Trail,{'lat': 44.8794956, 'lng': -93.5022408}
Cottonwood Lakes Trail,{'lat': 36.4528606, 'lng': -118.1688504}
Big Trees Trail,{'lat': 38.10276, 'lng': -122.6336686}
Summit Trail,{'lat': 41.888941, 'lng': -87.630308}
Zumwalt Meadow And Roaring River Falls,{'lat': 36.7804955, 'lng': -118.6209327}
Point Bonita Lighthouse,{'lat': 37.8156056, 'lng': -122.5295287}
Zanja Peak Trail,{'lat': 34.0632046, 'lng': -117.0666392}
Gliderport to Blacks Beach,{'lat': 32.889867, 'lng': -117.251201}
Canyon Creek Lakes Trail,{'lat': 40.9713368, 'lng': -123.0226757}
Blue Ridge Trail,{'lat': 41.1190175, 'lng': -76.0099065}
Oak Canyon Bluebird and Wren Trail,{'lat': 33.8385103, 'lng': -117.7568583}
Porcupine Creek Trail to Indian Ridge Natural Arch to North Dome,{'lat': 37.7568694, 'lng': -119.5598861}
Euchre Bar Trail,{'lat': 39.1944388, 'lng': -120.7709965}
Coast Trail to Wildcat Camp,{'lat': 37.9704281, 'lng': -122.7904641}
Big Basin and Castle Rock Loop,{'lat': 37.229843, 'lng': -122.1251487}
Martis Peak Trail,{'lat': 39.3171612, 'lng': -120.0519991}
Emigrant Wilderness Loop Trail,{'lat': 38.1787211, 'lng': -119.9067432}
Hamms Gulch to Spring Ridge Trail Loop,{'lat': 37.36254479999999, 'lng': -122.2314744}
Corte Madera Mountain Trail,{'lat': 32.7575535, 'lng': -116.5911294}
Skyline to the Sea  Berry Creek Falls  Hammond Road Loop ,{'lat': 37.1696679, 'lng': -122.2646917}
Sycamore Canyon Park Trail,{'lat': 34.0092672, 'lng': -117.8144738}
Mariposa Grove of Giant Sequoias Trail (CLOSED),{'lat': 37.5098372, 'lng': -119.6046848}
Stoddard Peak Trail,{'lat': 34.1963958, 'lng': -117.6658886}
Mount Umunhum,{'lat': 37.1605016, 'lng': -121.8985666}
Point Loma Tidepools and Bluffs Trail,{'lat': 32.668092, 'lng': -117.2446206}
Cheeseboro Canyon Trail,{'lat': 34.1651225, 'lng': -118.7370623}
Upper Rustic Garapito Loop Trail,null,
East Ridge - Long Valley Trail Loop,{'lat': 38.8265445, 'lng': -120.9891272}
Indian Joe Creek Trail,{'lat': 37.5141025, 'lng': -121.8282886}
Fort Point - Baker Beach Coast Trail,{'lat': 37.8106185, 'lng': -122.4770527}
Chabot to Garin Regional Trail  Cull Canyon Road  Heyer Road  Service Road,{'lat': 37.64246869999999, 'lng': -122.1065773}
Rattlesnake Canyon,{'lat': 39.1649813, 'lng': -108.8623265}
Coastal and Fox Trails Loop,{'lat': 37.8261694, 'lng': -122.4996997}
Pedro Point Headlands Trail,{'lat': 37.5866156, 'lng': -122.5061646}
Glacier Lakes Trail,{'lat': 48.6872978, 'lng': -113.8999045}
Castle Crags Trail,{'lat': 41.1519841, 'lng': -122.3196214}
Mount Hoffman Trail,{'lat': 37.8469906, 'lng': -119.511891}
Buttermilk Bend Trail,{'lat': 39.2975258, 'lng': -121.1753688}
Lovers Leap Trail,{'lat': 35.8928446, 'lng': -82.8212571}
Shadow and Ediza Lakes Trail,{'lat': 37.6845609, 'lng': -119.1674106}
Cleghorn Ridge Trail,{'lat': 34.2828502, 'lng': -117.3905485}
Redwood Regional Dunn Loop Trail,{'lat': 37.8020533, 'lng': -122.1444402}
Heart Lake Trail From Castle Lake,{'lat': 41.2270134, 'lng': -122.3831603}
Cosumnes River Walk Trail,{'lat': 38.2657312, 'lng': -121.4392345}
Kubota Trail and Toyen Trail Loop,null,
Dantes View Trail,{'lat': 36.2392031, 'lng': -116.6917504}
Buck Gully Trail,{'lat': 33.6011744, 'lng': -117.8572817}
Lexington Reservoir Trail,{'lat': 37.200281, 'lng': -121.986747}
Monterey Peninsula Recreational Trail,{'lat': 36.6702163, 'lng': -121.8132789}
Cave Landing and Pirates Cove from Shell Beach,{'lat': 35.1755845, 'lng': -120.7169423}
Kenter Fire Road Whoop-De-Doos Trail,null,
Paradise Lake Trail,{'lat': 47.7886076, 'lng': -122.0798392}
Fern Canyon Trail,{'lat': 41.4006253, 'lng': -124.0658822}
Serrano Ridge West Canyon Trail Loop,{'lat': 33.3032464, 'lng': -111.7646954}
Stough Canyon Trail,{'lat': 34.213913, 'lng': -118.3069342}
Big Dalton Dam Trail,{'lat': 34.159839, 'lng': -117.832191}
Horsethief Canyon Trail,{'lat': 38.6548133, 'lng': -97.99676819999999}
Brushy Peak Preserve Trail,{'lat': 37.7572471, 'lng': -121.7012241}
Old Dam South Fortuna Kwaay Paay Summit Loop Trail,{'lat': 32.840147, 'lng': -117.036998}
Bob Jones City to the Sea Bike Trail,{'lat': 35.1807218, 'lng': -120.7029931}
Packsaddle Cave Trail,{'lat': 35.9282907, 'lng': -118.4909452}
Annadel State Park North Loop Trail,{'lat': 38.4518774, 'lng': -122.633931}
Guy West Bridge to Goethe Park,{'lat': 38.5626046, 'lng': -121.4196834}
